datetime,cart,Record Count
"Apr 10, 2021","{""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":1,""id"":""hmv15cqugpm"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""extra"":"""",""title"":""Small box of 5""}]}",1
"Apr 10, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""657h3pyjelp"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":0,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":2,""TRIPLE C"":0,""extra"":"""",""title"":""Small box of 5""}],""pbj"":1,""hella"":1,""bannutella~s"":1,""coconut_slice"":1}",1
"Apr 10, 2021","{""hella"":1,""mayong~s"":1,""deathcake"":1,""kiss_slice"":1,""carrot_slice"":1}",1
"Apr 10, 2021","{""heart-set&redvelvet,ganache.pinkgold"":1}",1
"Apr 10, 2021","{""cupc"":1}",2
"Apr 10, 2021","{""mayong~s"":1}",1
"Apr 10, 2021","{""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":3,""id"":""0yyfqkimy8ll"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""extra"":"""",""title"":""Small box of 5""}]}",1
"Apr 10, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""0qggi9qio5j"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":2,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":3,""extra"":"""",""title"":""Small box of 5""}],""mayong~s"":0,""cupc"":1,""salt"":2}",1
"Apr 10, 2021","{""heart-L&redvelvet.pink"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""pbhr8lwn6n"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"Apr 10, 2021","{""bancheese~s"":1,""bannutella~s"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""537adjk4h02"",""BAE BROWNIE"":4,""FUDGE BROWNIE BITES"":5,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}]}",1
"Apr 10, 2021","{""salt"":1,""redvelvet"":1,""berry-1lb"":1,""carrot_slice"":2}",1
"Apr 10, 2021","{""mayong~s"":1,""kiss_slice"":1,""coconut_slice"":1,""chocpudding_slice"":1}",1
"Apr 10, 2021","{""gift"":[{""count"":""3"",""price"":1150,""quantity"":1,""id"":""a2ibs0s774d"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Medium bouquet of 3""}]}",1
"Apr 10, 2021","{""mayong-1lb"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""lzk8r6cbl6i"",""BABY OG"":3,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":1,""SEXY BACK"":0,""TRIPLE C"":1,""extra"":"""",""title"":""Small box of 5""}],""pbj"":1,""blackout_slice"":1}",1
"Apr 10, 2021","{""cupc"":1,""hella"":1}",1
"Apr 10, 2021","{""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":1,""id"":""4wql56io6za"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""extra"":"""",""title"":""Small box of 5""}],""giftboxbrownie"":[{""count"":""8"",""price"":520,""quantity"":1,""id"":""xonuxnlp6fa"",""BAE BROWNIE"":2,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Large box of 8""}],""hella"":1}",1
"Apr 10, 2021","{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""y9r24myrxo"",""BAE BROWNIE"":6,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""extra"":"""",""title"":""Double box of 18""}]}",1
"Apr 10, 2021","{""bancheese~s"":2,""banultimate~s"":1,""bannuts~s"":1,""banog~s"":1}",1
"Apr 10, 2021","{""gift"":[{""count"":""3"",""price"":1150,""quantity"":1,""id"":""aapkm82za4h"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":1,""PISTACHIO CRANBERRY"":0,""MRS CLAUS OATMEAL COOKIE"":0,""extra"":"""",""title"":""Medium bouquet of 3""}]}",1
"Apr 10, 2021","{""mayong-2lb"":0,""coconut-2lb"":1}",1
"Apr 10, 2021","{""salt"":1,""bannutella~s"":1,""banog~s"":1}",1
"Apr 10, 2021","{""hella"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""wzrwlnhyb08"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"Apr 10, 2021","{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""aos7mhzoadw"",""BAE BROWNIE"":6,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""extra"":"""",""title"":""Double box of 18""}]}",1
"Apr 10, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""5elcp6b8dqs"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":2,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":0,""extra"":"""",""title"":""Small box of 5""}],""cupc"":1}",1
"Apr 10, 2021","{""mayong~l"":1,""custom"":[{""title"":""Chocolate pudding loaf "",""price"":750,""quantity"":1,""id"":""vs80rsqzyzj""}]}",1
"Apr 10, 2021","{""custom"":[{""title"":""Banana Nutella 1lb"",""price"":1500,""quantity"":0,""id"":""7xxc40im8hg""}],""banana-1lb#dearest"":1}",1
"Apr 10, 2021","{""deathchoc"":3,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""dwy7wzqwg7l"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":2,""MAMA OG"":1,""MATCHA POWWOW"":1,""SEXY BACK"":0,""TRIPLE C"":0,""extra"":"""",""title"":""Small box of 5""}],""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""yciw5lyo7en"",""BAE BROWNIE"":4,""FUDGE BROWNIE BITES"":5,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}]}",1
"Apr 10, 2021","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""xbhan7v3yr"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}],""carrot_slice"":1,""berry_slice"":1,""blackout_slice"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""9jw2o75xuag"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":2,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"Apr 10, 2021","{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""2toq07axt9j"",""BAE BROWNIE"":6,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""extra"":"""",""title"":""Double box of 18""}],""redvelvet"":2}",1
"Apr 10, 2021","{""heart-S&redvelvet.pink"":1}",1
"Apr 10, 2021","{""custom"":[{""title"":""เค้ก2ชั้น​ วานิลลา​ทั้ง2ชั้น​ ตกแต่ง​ Lady​ in​ pink​ with​ flower​ สีชมพู​"",""price"":4500,""quantity"":1,""id"":""q919qtfclqd""}]}",1
"Apr 10, 2021","{""banog~s"":1,""bannuts~s"":1,""bancheese~s"":1}",1
"Apr 10, 2021","{""banultimate~l"":1,""mayong-1lb"":1}",1
"Apr 10, 2021","{""hella"":2,""pbj"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""vpt87pfv0pf"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":2,""MATCHA POWWOW"":1,""SEXY BACK"":2,""TRIPLE C"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"Apr 10, 2021","{""cupccake-2lb"":1}",1
"Apr 10, 2021","{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""wr60ji3ya2n"",""BAE BROWNIE"":6,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""extra"":"""",""title"":""Double box of 18""}],""valrhona"":1}",1
"Apr 10, 2021","{""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""z9bqu5h5qwc"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":6,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":1,""SEXY BACK"":3,""TRIPLE C"":0,""extra"":"""",""title"":""Large box of 12""}],""pbj"":5,""cupc"":1,""hella"":1,""banog~l"":1,""banultimate~l"":1,""mayong~s"":1,""brownie"":[{""count"":""18"",""price"":640,""quantity"":0,""id"":""owlvqp4ekmc"",""BAE BROWNIE"":6,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""extra"":"""",""title"":""Double box of 18""}]}",1
"Apr 10, 2021","{""chocpudding-2lb"":1}",1
"Apr 9, 2021","{""mayong~s"":6,""coconut_slice"":2,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""9uvqkihp6eq"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"Apr 9, 2021","{""custom"":[{""title"":""เค้ก2ชั้น​ ชั้นบน​1ปอนด์​ strawberry​ kiss​  ชั้นล่าง2ปอนด์​ Banana​ nutella​   ตกแต่ง​ lady​ in​ pink​ with​ flower​  สีน้ำเงิน"",""price"":4500,""quantity"":0,""id"":""dap2kiwh0pq""}],""banana-2lb"":1}",1
"Apr 9, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""pek08ib3nnk"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":2,""SEXY BACK"":1,""TRIPLE C"":0,""extra"":"""",""title"":""Small box of 5""}],""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""fve8zije6ka"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":9,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}]}",1
"Apr 9, 2021","{""carrot-1lb"":0,""carrot-2lb"":1}",1
"Apr 9, 2021","{""cupc"":1,""coconut_slice"":2}",1
"Apr 9, 2021","{""chocpudding-1lb"":1,""banultimate~s"":1}",1
"Apr 9, 2021","{""bancheese~s"":2,""banultimate~s"":2,""mayong~s"":2,""carrot-1lb"":0,""coconut-1lb"":1}",1
"Apr 9, 2021","{""chocpudding_slice"":1,""carrot_slice"":1,""berry_slice"":1}",1
"Apr 9, 2021","{""kiss-1lb#dearest"":1}",1
"Apr 9, 2021","{""mayong~s"":1,""hella"":2}",1
"Apr 9, 2021","{""pbj"":2,""redvelvet"":1,""salt"":1}",1
"Apr 9, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""b17qjwn83b"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":5,""TRIPLE C"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"Apr 9, 2021","{""heart-S&ganache.pink"":1}",1
"Apr 9, 2021","{""kiss_slice"":2,""blackout_slice"":2,""bancheese~s"":0,""mayong~s"":0,""banana_slice"":1}",1
"Apr 9, 2021","{""hella"":1}",1
"Apr 9, 2021","{""giftboxcookie"":[{""count"":""5"",""price"":650,""quantity"":1,""id"":""6rcvu7gldtm"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":0,""MATCHA POWWOW"":1,""SEXY BACK"":1,""TRIPLE C"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"Apr 9, 2021","{""bancheese~s"":1,""bannutella~s"":1,""banultimate~s"":1}",1
"Apr 9, 2021","{""salt"":1,""banultimate~s"":1}",1
"Apr 9, 2021","{""custom"":[{""title"":""1 lb red velvet *** lady in pink with flowers​***"",""price"":1800,""quantity"":1,""id"":""65prq7bfyl4""}]}",1
"Apr 9, 2021","{""mayong~l"":1}",1
"Apr 9, 2021","{""valrhona"":1,""cupc"":1,""salt"":1,""mayong~s"":1}",1
"Apr 9, 2021","{""hella"":1,""cupc"":1,""deathchoc"":1,""pbj"":1,""salt"":1,""redvelvet"":1}",1
"Apr 9, 2021","{""redvelvet"":2}",1
"Apr 9, 2021","{""custom"":[{""title"":""1 lb berry basque cheese​cake​*** ตกเเต่ง​ lady in pink สีชมพู​***"",""price"":1800,""quantity"":1,""id"":""82hc3c0vx8e""}]}",1
"Apr 9, 2021","{""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""2ys1wwu6s25"",""BABY OG"":4,""CORNFLAKE MARSHMALLOW"":4,""DOUBLE TROUBLE"":2,""MAMA OG"":2,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""extra"":"""",""title"":""Large box of 12""}]}",1
"Apr 9, 2021","{""carrot_slice"":2,""banana_slice"":1,""berry_slice"":1,""coconut_slice"":1,""chocpudding_slice"":1}",1
"Apr 9, 2021","{""mayong~l"":2}",2
"Apr 9, 2021","{""banana-2lb"":1}",1
"Apr 9, 2021","{""mayong~l"":1,""bannutella~l"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""qpnvt1scyl"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"Apr 9, 2021","{""banog~s"":1,""bannuts~s"":1,""mayong~s"":1}",1
"Apr 9, 2021","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""tejhgnjwkwj"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"Apr 9, 2021","{""banana-1lb"":1}",1
"Apr 9, 2021","{""custom"":[{""title"":""เค้ก 2 ชั้น. รส Banana Nutella  (3Ib)  ตกแต่งทั้งสองชั้นแบบ Dearest flower  "",""price"":4500,""quantity"":1,""id"":""lpxijzoq1sn""}]}",1
"Apr 9, 2021","{""cupc"":5,""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""ixakk454qj"",""BAE BROWNIE"":6,""FUDGE BROWNIE BITES"":6,""RED VELVET CREAM CHEESE BROWNIE BITES"":6,""extra"":"""",""title"":""Double box of 18""}]}",1
"Apr 9, 2021","{""pbj"":1,""cupc"":1,""salt"":1,""hella"":1,""redvelvet"":1,""deathchoc"":1}",1
"Apr 9, 2021","{""chocpudding-1lb"":1}",1
"Apr 9, 2021","{""care"":1}",1
"Apr 9, 2021","{""banultimate~s"":1,""bannutella~s"":3,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""uhk949ffuxj"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"Apr 9, 2021","{""custom"":[{""title"":""Red velvet 1 lb"",""price"":1500,""quantity"":1,""id"":""hg0ap2pqoas""}]}",1
"Apr 9, 2021","{""mayong-1lb"":1,""mayong~s"":1}",1
"Apr 9, 2021","{""redvelvet"":1,""pbj"":1,""bancheese~s"":1}",1
"Apr 9, 2021","{""cupc"":2}",1
"Apr 9, 2021","{""custom"":[{""title"":""Chocolate pudding cake  ( 3Ib ) extra Ferraro "",""price"":3650,""quantity"":1,""id"":""urjlea233jp""}]}",1
"Apr 9, 2021","{""hella"":1,""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""du019f0fi5"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":4,""MAMA OG"":5,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""extra"":"""",""title"":""Large box of 12""}]}",1
"Apr 8, 2021","{""cupc"":1,""mayong~s"":3,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""ixccviox8dl"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"Apr 8, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""ho96fns6a8o"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""extra"":"""",""title"":""Small box of 5""}]}",1
"Apr 8, 2021","{""chocpudding-1lb"":1}",1
"Apr 8, 2021","{""redvelvet"":2,""deathchoc"":2}",1
"Apr 8, 2021","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""9qd1evehotd"",""BAE BROWNIE"":4,""FUDGE BROWNIE BITES"":5,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}]}",1
"Apr 8, 2021","{""custom"":[{""title"":""1 lb Mayongchid cheesepie ***ตกเเต่ง​ เป็นมะม่วงด้านบน***"",""price"":1700,""quantity"":1,""id"":""si9wjgptdjs""}]}",1
"Apr 8, 2021","{""chocpudding-1lb"":1,""bancheese~s"":1}",1
"Apr 8, 2021","{""mayong~s"":2,""salt"":1}",1
"Apr 8, 2021","{""kiss-1lb"":1}",1
"Apr 8, 2021","{""banultimate~s"":1,""bancheese~s"":1}",1
"Apr 8, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""jf2125kc1k"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":5,""DOUBLE TROUBLE"":0,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"Apr 8, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""1q979gon2i"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""extra"":"""",""title"":""Small box of 5""}]}",1
"Apr 8, 2021","{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""o2st9p53ws"",""BAE BROWNIE"":2,""FUDGE BROWNIE BITES"":14,""RED VELVET CREAM CHEESE BROWNIE BITES"":2,""extra"":"""",""title"":""Double box of 18""}]}",1
"Apr 8, 2021","{""banana_slice"":1,""kiss_slice"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":0,""id"":""lekpvp5jr3e"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"Apr 8, 2021","{""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""4p35hcdkhxw"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":5,""MAMA OG"":0,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":0,""extra"":"""",""title"":""Small box of 5""}]}",1
"Apr 8, 2021","{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""hn6q941ldps"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":18,""extra"":"""",""title"":""Double box of 18""}]}",1
"Apr 8, 2021","{""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""hkhtikfv6jq"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"Apr 8, 2021","{""berry-1lb"":1}",1
"Apr 8, 2021","{""coconut_slice"":1,""kiss_slice"":1,""ferrero_slice"":1}",1
"Apr 8, 2021","{""pbj"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""xaqvwz4rnxg"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""}]}",1
"Apr 8, 2021","{""salt"":0,""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""a875s4vbsbv"",""BABY OG"":0,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":4,""MAMA OG"":4,""MATCHA POWWOW"":0,""SEXY BACK"":0,""TRIPLE C"":4,""extra"":"""",""title"":""Large box of 12""}],""banana_slice"":1,""bannutella~s"":1}",1
"Apr 8, 2021","{""pbj"":1,""hella"":1,""cookie"":[{""count"":""12"",""price"":990,""quantity"":1,""id"":""2nn9ekj6yye"",""BABY OG"":2,""CORNFLAKE MARSHMALLOW"":1,""DOUBLE TROUBLE"":1,""MAMA OG"":2,""MATCHA POWWOW"":2,""SEXY BACK"":2,""TRIPLE C"":2,""extra"":"""",""title"":""Large box of 12""}]}",1
"Apr 8, 2021","{""heart-S&redvelvet.gold"":0,""heart-S&redvelvet.pink"":1}",1
"Apr 8, 2021","{""mayong-1lb"":1,""mayong~s"":1,""bannutella~l"":1,""deathchoc"":1}",1
"Apr 8, 2021","{""mayong-1lb"":1,""hella"":1}",1
"Apr 8, 2021","{""mayong~s"":0,""mayong~l"":2}",1
"Apr 8, 2021","{""mayong~s"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":0,""id"":""gh7l46ph13r"",""BAE BROWNIE"":3,""FUDGE BROWNIE BITES"":3,""RED VELVET CREAM CHEESE BROWNIE BITES"":3,""extra"":"""",""title"":""Small box of 9""},{""count"":""9"",""price"":360,""quantity"":1,""id"":""kld5kx24zc"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":9,""extra"":"""",""title"":""Small box of 9""}]}",1
"Apr 8, 2021","{""mayong-1lb"":1}",1
"Apr 8, 2021","{""redvelvet"":1,""bancheese~s"":1,""banultimate~s"":1}",1
"Apr 8, 2021","{""cupc"":1,""hella"":1}",1
"Apr 8, 2021","{""deathchoccake-1lb"":1,""cupc"":1,""deathchoc"":1}",1
"Apr 8, 2021","{""coconut-1lb"":0,""mayong-1lb"":1}",1
"Apr 8, 2021","{""heart-set&redvelvet,ganache.pinkgold"":1}",1
"Apr 8, 2021","{""mayong~l"":1}",3
"Apr 8, 2021","{""bancheese~s"":1,""bannuts~s"":1}",1
"Apr 8, 2021","{""custom"":[{""title"":""Sweetheart ไซส์ใหญ่ เอาเฉพาะเสปรย์ทอง *ไม่เอาไส้ ไม่เอามุก ไม่เอาเส้นใต้มุก **"",""price"":800,""quantity"":0,""id"":""rhxmecmgqc""},{""title"":""Sweetheart ไซส์ใหญ่ สีทอง (ชอคโกแลต) เอาเฉพาะเสปรย์ทอง *ไม่เอาไส้ ไม่เอามุก ไม่เอาเส้นใต้มุก *"",""price"":800,""quantity"":1,""id"":""xxienktm2da""}]}",1
"Apr 8, 2021","{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""zbgl4c9sen"",""BAE BROWNIE"":9,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":9,""extra"":"""",""title"":""Double box of 18""},{""count"":""18"",""price"":640,""quantity"":1,""id"":""fhgjcxdhl1"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":18,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Double box of 18""}]}",1
"Apr 8, 2021","{""cupc"":1,""hella"":1,""salt"":1,""deathchoc"":1}",1
"Apr 8, 2021","{""bannutella~s"":1,""banultimate~s"":1,""hella"":1,""peanut"":1,""redvelvet"":1,""salt"":1,""bancheese~s"":1,""mayong~s"":1}",1
"Apr 8, 2021","{""cupc"":1,""bannutella~s"":1,""mayong~s"":1}",1
"Apr 8, 2021","{""deathchoccake-1lb"":1}",1
"Apr 8, 2021","{""banultimate~l"":0,""mayong~s"":0,""mayong~l"":1}",1
"Apr 8, 2021","{""custom"":[{""title"":""Cookie​ box​ of​ 12​  (12​ oalmeal)​"",""price"":990,""quantity"":1,""id"":""4ebiasv0092""}]}",1
"Apr 8, 2021","{""banultimate~l"":0,""hella"":1,""banana_slice"":1,""banultimate~s"":1}",1
"Apr 7, 2021","{""heart-M&redvelvet.pink"":1}",1
"Apr 7, 2021","{""hella"":4}",1
"Apr 7, 2021","{""hella"":1,""salt"":1,""cookie"":[{""count"":""5"",""price"":450,""quantity"":1,""id"":""t74y1ar2m3"",""BABY OG"":1,""CORNFLAKE MARSHMALLOW"":0,""DOUBLE TROUBLE"":1,""MAMA OG"":1,""MATCHA POWWOW"":0,""SEXY BACK"":1,""TRIPLE C"":1,""extra"":"""",""title"":""Small box of 5""}]}",1
"Apr 7, 2021","{""berry_slice"":1,""coconut_slice"":1,""kiss_slice"":1,""banana_slice"":1,""brownie"":[{""count"":""9"",""price"":360,""quantity"":1,""id"":""j6fszi60td"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":9,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}]}",1
"Apr 7, 2021","{""peanut"":1}",1
"Apr 7, 2021","{""brownie"":[{""count"":""18"",""price"":640,""quantity"":1,""id"":""hzim3wq9x5o"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":0,""RED VELVET CREAM CHEESE BROWNIE BITES"":18,""extra"":"""",""title"":""Double box of 18""},{""count"":""9"",""price"":360,""quantity"":1,""id"":""kd15xvnhv"",""BAE BROWNIE"":0,""FUDGE BROWNIE BITES"":9,""RED VELVET CREAM CHEESE BROWNIE BITES"":0,""extra"":"""",""title"":""Small box of 9""}]}",1
"Apr 7, 2021","{""deathcake"":1}",1
"Apr 7, 2021","{""heart-L&redvelvet.pink"":1,""bancheese~s"":1}",1
"Apr 7, 2021","{""berry-2lb"":1}",1
"Apr 7, 2021","{""mayong-2lb"":1}",1
